ifrs-full_ProfitLossAttributableToNoncontrollingInterests,65
ifrs-full_ProfitLossAttributableToOwnersOfParent,58
ifrs-full_ProfitLossBeforeTax,33
ifrs-full_ProfitLossFromContinuingOperations,81
ifrs-full_ProfitLossFromContinuingOperationsAttributableToNoncontrollingInterests,114
ifrs-full_ProfitLossFromDiscontinuedOperations,84
ifrs-full_ProfitLossFromDiscontinuedOperationsAttributableToNoncontrollingInterests,114
ifrs-full_PropertyPlantAndEquipment,33
ifrs-full_ProvisionForDecommissioningRestorationAndRehabilitationCosts,114
ifrs-full_Provisions,114
ifrs-full_ReclassificationAdjustmentsOnExchangeDifferencesOnTranslationNetOfTax,113
ifrs-full_RetainedEarnings,33
ifrs-full_Revenue,33
ifrs-full_RevenueFromDividends,114
ifrs-full_RevenueFromInterest,114
ifrs-full_RevenueFromSaleOfGoods,113
ifrs-full_RightofuseAssets,87
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,112
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,109
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossBeforeTax,114
ifrs-full_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,114
ifrs-full_SharePremium,103
ifrs-full_ShorttermBorrowings,48
ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,105
ifrs-full_ShorttermLegalProceedingsProvision,114
ifrs-full_ShorttermMiscellaneousOtherProvisions,112
ifrs-full_TradeAndOtherCurrentPayables,53
ifrs-full_TradeAndOtherCurrentReceivables,65
ifrs-full_TreasuryShares,108
ifrs_AdministrativeExpense,113
ifrs_AmountRemovedFromReserveOfCashFlowHedgesAndIncludedInInitialCostOrOtherCarryingAmountOfNonfinancialAssetLiabilityOrFirmCommitmentForWhichFairValueHedgeAccountingIsApplied,114
ifrs_Assets,83
ifrs_BalancesWithBanks,114
ifrs_BasicEarningsLossPerShare,91
ifrs_BasicEarningsLossPerShareFromContinuingOperations,107
ifrs_BasicEarningsLossPerShareFromDiscontinuedOperations,108
ifrs_Cash,112
ifrs_CashAndCashEquivalents,84
ifrs_CashEquivalents,112
ifrs_CashOnHand,114
ifrs_ChangesInEquity,111
ifrs_ComprehensiveIncome,87
ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,102
ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,97
ifrs_CostOfSales,83
ifrs_CurrentAssets,83
ifrs_CurrentContractAssets,114
ifrs_CurrentContractLiabilities,114
ifrs_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,114
ifrs_CurrentLiabilities,83
ifrs_CurrentPortionOfLongtermBorrowings,108
ifrs_CurrentProvisions,107
ifrs_CurrentTaxAssets,92
ifrs_CurrentTaxLiabilities,100
ifrs_DeferredTaxAssets,99
ifrs_DeferredTaxLiabilities,101
ifrs_DifferenceBetweenCarryingAmountOfNoncashAssetsDistributedAndCarryingAmountOfDividendsPayable,114
ifrs_DilutedEarningsLossPerShare,101
ifrs_DilutedEarningsLossPerShareFromContinuingOperations,110
ifrs_DilutedEarningsLossPerShareFromDiscontinuedOperations,110
ifrs_DividendsPaid,111
ifrs_DividendsPayable,114
ifrs_Equity,83
ifrs_EquityAndLiabilities,83
ifrs_EquityAttributableToOwnersOfParent,94
ifrs_FinanceCosts,85
ifrs_FinanceIncome,84
ifrs_GainsArisingFromDerecognitionOfFinancialAssetsMeasuredAtAmortisedCost,114
ifrs_GainsLossesOnCashFlowHedgesNetOfTax,114
ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,110
ifrs_GainsLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncomeNetOfTax,114
ifrs_GainsLossesOnNetMonetaryPosition,113
ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,107
ifrs_GrossProfit,83
ifrs_IncomeTaxExpenseContinuingOperations,85
ifrs_IncreaseDecreaseThroughChangesInAccountingPolicies,113
ifrs_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,111
ifrs_IncreaseDecreaseThroughCorrectionsOfErrors,113
ifrs_IncreaseDecreaseThroughOtherContributionsByOwners,113
ifrs_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,108
